Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
sheglam-full-coverage-foundation-balm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/GG_Website_Images_-_2026-01-30T114853.320.jpg?v=1782382740,3,"",,,,,,,,
sheglam-full-coverage-foundation-balm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/GG_Website_Images_-_2026-01-30T114913.842.jpg?v=1782382740,4,"",,,,,,,,
sheglam-full-coverage-foundation-balm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/GG_Website_Images_-_2026-01-30T122125.676.jpg?v=1782382740,5,"",,,,,,,,
sheglam-full-coverage-foundation-balm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/BUTTERCREAM.jpg?v=1782382740,6,"",,,,,,,,
laneige-midnight-minis-lip-mask-set-of-6,LANEIGE | Midnight Minis Lip Mask Set of 5,"<p>The Laneige Midnight Minis/Lip Glowy Balm 5-piece sets provide intense hydration, nourishment, and a sheer, glossy finish for soft, healthy-looking lips.</p> <p>Master Dupe.</p>",GlowGlamByMimi,,"","",false,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,1875.00,4360.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/GG_Website_Images_-_2026-01-30T193417.485.jpg?v=1782382739,1,"",false,,,,kg,,,draft
laneige-midnight-minis-lip-mask-set-of-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/GGWebsiteImages-2026-01-30T193029.315.jpg?v=1782382739,2,"",,,,,,,,
laneige-midnight-minis-lip-mask-set-of-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/GGWebsiteImages-2026-01-30T152046.141.jpg?v=1782382739,3,"",,,,,,,,
gals-glow-bundle-🎀,Gals Glow Bundle🎀,<p>Gals Glow Bundle Includes:</p> <ul> <li>Bio Aqua Sheet Mask </li> <li>Rhode Peptide Lip Tint </li> <li>Sheglam Buttery Bliss Blush Stick</li> <li>Laneige Midnight Mini Lip Mask</li> </ul>,GlowGlamByMimi,,"","",false,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,2305.00,5360.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/GGWebsiteImages2_29.jpg?v=1782382738,1,"",false,,,,kg,,,draft
huda-beauty-lip-contour-stain,HUDA BEAUTY | Lip Contour Stain,"<p>The Huda Beauty Lip Contour Stain is a 12-hour, long-lasting liquid lip liner and stain hybrid designed to provide a precise, smudge-proof, and transfer-proof, natural matte finish.</p> <p>Master Dupe.</p>",GlowGlamByMimi,,"","",false,shades,Rosewood,,,,,,,,,0.0,,0,deny,manual,1531.00,3560.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/cherry.jpg?v=1782382737,1,"",false,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/rose.jpg?v=1782382737,kg,,,draft
huda-beauty-lip-contour-stain,,,,,,,,,Soft Nude,,,,,,,,,0.0,,0,deny,manual,1531.00,3560.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/GGWebsiteImages-2026-02-12T112519.496.jpg?v=1782382737,2,"",,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/soft.jpg?v=1782382737,kg,,,
huda-beauty-lip-contour-stain,,,,,,,,,Cinnamon,,,,,,,,,0.0,,0,deny,manual,1531.00,3560.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/GGWebsiteImages-2026-02-12T112601.174.jpg?v=1782382737,3,"",,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/cinnam.jpg?v=1782382737,kg,,,
huda-beauty-lip-contour-stain,,,,,,,,,Rich Brown,,,,,,,,,0.0,,0,deny,manual,1531.00,3560.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/GGWebsiteImages-2026-02-12T112540.463.jpg?v=1782382737,4,"",,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/rich.jpg?v=1782382738,kg,,,
huda-beauty-lip-contour-stain,,,,,,,,,Warm Brown,,,,,,,,,0.0,,0,deny,manual,1531.00,3560.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/rose.jpg?v=1782382737,5,"",,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/warm.jpg?v=1782382737,kg,,,
huda-beauty-lip-contour-stain,,,,,,,,,Cherry Red,,,,,,,,,0.0,,0,deny,manual,1531.00,3560.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/soft.jpg?v=1782382737,6,"",,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/cherry.jpg?v=1782382737,kg,,,
huda-beauty-lip-contour-stain,,,,,,,,,Baby Pink,,,,,,,,,0.0,,0,deny,manual,1531.00,3560.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/cinnam.jpg?v=1782382737,7,"",,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/baby.jpg?v=1782382738,kg,,,
huda-beauty-lip-contour-stain,,,,,,,,,Toasty Brown,,,,,,,,,0.0,,0,deny,manual,1531.00,3560.00,true,false,,,,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/rich.jpg?v=1782382738,8,"",,,,https://cdn.shopify.com/s/files/1/0890/6968/2722/files/toasty.jpg?v=1782382737,kg,,,
